id,city,date,temperature,groundSurface,dewPoint,rainfull,snow,newestSnow,windSpeed,pressure,humidity,cloud,solarRadiation,sunshine
108,서울,20141019,17.0,17.3,8.7,,,,1.7,1011.9,61,6.0,10.32,6.2
108,서울,20141020,14.4,15.0,14.0,21.5,,,2.6,1006.6,98,10.0,1.51,0.0
108,서울,20141021,13.8,14.3,12.6,18.5,,,3.4,1007.0,93,10.0,1.80,0.0
108,서울,20141022,13.6,14.3,7.7,,,,3.0,1010.1,69,5.1,12.22,8.1
108,서울,20141023,13.8,14.2,7.4,,,,2.1,1010.7,68,1.0,13.30,9.9
108,서울,20141024,15.1,14.6,11.0,,,,1.8,1010.1,78,4.5,9.72,7.5
108,서울,20141025,16.5,15.9,12.8,,,,1.9,1009.9,81,3.1,9.85,6.0
108,서울,20141026,16.0,16.2,11.6,0.5,,,2.8,1008.1,77,6.0,6.75,2.9
108,서울,20141027,10.7,11.2,-4.5,,,,3.0,1013.2,35,0.4,14.28,9.8
108,서울,20141028,10.2,10.6,-2.5,,,,1.4,1015.7,43,0.0,13.73,9.7
108,서울,20141029,12.1,11.2,0.1,,,,1.7,1016.0,46,2.0,11.81,9.0
108,서울,20141030,14.2,12.9,1.9,,,,1.5,1013.8,46,5.0,9.39,5.9
108,서울,20141031,15.0,14.1,7.6,0.2,,,2.4,1008.2,62,9.5,4.40,0.3
108,서울,20141101,17.3,17.6,10.1,,,,2.2,1002.8,63,7.1,9.77,6.0
108,서울,20141102,12.0,13.0,0.8,2.5,,,4.8,1001.5,51,4.9,10.22,8.3
108,서울,20141103,9.3,9.4,-3.8,,,,3.1,1008.6,41,0.5,12.97,9.7
108,서울,20141104,11.3,10.9,3.4,,,,1.9,1011.6,61,0.0,12.23,9.7
108,서울,20141105,12.4,11.6,5.8,,,,1.9,1010.4,66,3.3,9.74,8.0
108,서울,20141106,13.5,12.7,5.5,0.5,,,2.1,1010.2,61,4.5,8.04,6.8
108,서울,20141107,9.8,10.3,0.2,,,,1.9,1014.9,53,2.4,10.46,9.5
108,서울,20141108,9.9,9.9,2.8,,,,1.4,1014.3,62,7.6,4.58,0.8
108,서울,20141109,10.0,10.3,-1.7,,,,2.3,1013.4,46,0.9,11.54,9.5
108,서울,20141110,9.4,9.2,-1.2,,,,1.7,1012.2,50,0.0,11.53,9.7
108,서울,20141111,9.4,8.8,3.4,2.0,,,1.9,1006.2,67,4.6,7.89,7.1
108,서울,20141112,6.0,7.7,-4.1,5.0,,,5.4,1003.8,51,4.5,9.39,8.4
108,서울,20141113,-0.2,2.4,-12.7,,,,3.7,1013.0,39,0.9,11.81,9.4
108,서울,20141114,4.2,3.9,-4.6,0.0,,,2.2,1014.5,54,2.1,10.66,9.5
108,서울,20141115,4.1,3.6,-9.5,,,,2.1,1018.9,38,3.1,10.34,9.3
108,서울,20141116,6.6,6.4,-6.1,1.0,,,1.6,1015.3,43,6.4,9.00,7.5
108,서울,20141117,6.2,6.1,1.8,1.5,,,2.3,1014.0,76,3.5,6.32,5.7
108,서울,20141118,5.0,4.0,-4.4,,,,2.2,1017.6,53,0.0,11.06,9.4
108,서울,20141119,5.6,4.2,-3.1,,,,1.6,1017.1,55,2.3,9.97,9.0
108,서울,20141120,7.9,6.2,0.7,,,,1.8,1014.4,62,1.6,9.20,8.8
108,서울,20141121,11.3,9.2,4.1,,,,2.8,1012.3,63,5.3,7.46,6.1
108,서울,20141122,11.0,9.8,9.4,4.0,,,1.9,1013.5,91,8.4,1.93,0.4
108,서울,20141123,9.0,8.6,5.4,,,,2.0,1015.1,80,8.9,5.84,1.6
108,서울,20141124,9.8,8.6,2.0,,,,1.3,1010.3,60,9.9,3.64,0.0
108,서울,20141125,10.2,7.8,1.6,,,,4.2,1007.5,56,5.6,8.14,5.7
108,서울,20141126,11.0,8.9,2.8,,,,2.8,1008.3,59,3.5,8.67,7.4
108,서울,20141127,10.4,8.6,5.0,,,,1.9,1012.3,70,4.6,5.44,3.3
108,서울,20141128,8.8,8.0,6.7,18.0,,,3.7,1004.8,88,8.8,1.21,0.0
108,서울,20141129,8.3,8.0,5.5,,,,2.1,1010.1,84,4.4,8.47,6.7
108,서울,20141130,9.1,9.0,7.1,7.0,,,3.2,1002.4,88,9.4,2.74,0.8
108,서울,20141201,-1.1,2.4,-8.3,0.5,0.3,0.3,6.1,1004.4,59,4.8,5.49,4.6
108,서울,20141202,-5.4,-2.3,-16.6,0.0,,,4.6,1011.5,42,1.0,10.40,9.0
108,서울,20141203,-3.3,-0.3,-8.0,0.9,1.7,1.7,1.9,1009.4,71,6.3,5.88,4.5
108,서울,20141204,-4.6,-1.5,-15.6,0.0,,,2.7,1009.6,43,0.9,8.91,8.9
108,서울,20141205,-6.6,-3.4,-16.6,,,,3.6,1010.8,46,0.0,10.05,9.3
108,서울,20141206,-5.6,-3.3,-15.2,,,,2.8,1013.6,48,0.6,9.50,9.1
108,서울,20141207,-3.4,-1.8,-14.1,,,,1.6,1016.1,44,7.4,5.49,3.9
108,서울,20141208,-1.6,-0.8,-11.6,,,,2.6,1019.7,48,1.1,9.38,8.9
108,서울,20141209,-2.4,-1.9,-13.4,,,,1.5,1024.3,44,2.3,9.25,9.0
108,서울,20141210,1.6,-0.2,-6.1,2.0,,,1.9,1014.2,59,9.4,3.29,0.7
108,서울,20141211,-1.5,0.4,-7.5,0.5,,,3.4,1012.8,65,4.8,7.80,7.2
108,서울,20141212,-3.8,-1.1,-8.7,0.1,0.2,0.2,2.0,1012.3,70,3.6,6.08,4.2
108,서울,20141213,-5.2,-2.7,-15.3,,0.2,,3.2,1015.9,46,0.0,9.67,9.1
108,서울,20141214,-3.6,-2.4,-10.5,0.0,,,1.5,1018.5,61,4.8,6.58,5.4
108,서울,20141215,-0.1,-0.4,-1.5,10.5,3.5,3.5,2.8,1013.5,91,8.1,2.30,0.0
108,서울,20141216,-4.9,0.1,-12.0,0.0,2.7,,4.9,1008.9,59,3.4,9.72,8.2
108,서울,20141217,-9.0,-2.6,-19.9,,2.0,,4.9,1014.3,41,1.0,9.26,9.2
108,서울,20141218,-8.3,-4.0,-19.9,,1.8,,2.3,1023.0,40,0.0,9.85,9.2
108,서울,20141219,-3.8,-2.7,-12.0,0.9,2.2,1.0,3.4,1017.5,55,7.4,4.27,0.4
108,서울,20141220,-1.7,0.0,-7.9,2.0,2.9,0.7,3.8,1010.8,66,3.6,9.10,7.6
108,서울,20141221,-6.4,-2.7,-13.5,0.0,1.8,0.0,2.2,1012.7,59,1.5,6.59,6.0
108,서울,20141222,-4.7,-2.5,-10.4,0.3,2.1,0.6,2.2,1013.5,65,3.3,7.03,6.6
108,서울,20141223,-1.3,-1.5,-6.7,,1.1,,2.6,1014.7,67,6.1,4.77,2.0
108,서울,20141224,1.7,0.1,-4.1,0.2,0.5,,2.8,1011.3,67,3.8,6.66,7.6
108,서울,20141225,-2.6,-1.5,-11.5,,,,2.5,1017.3,52,0.0,9.67,9.2
108,서울,20141226,-3.2,-2.3,-13.7,,,,1.9,1019.9,46,0.4,9.60,9.1
108,서울,20141227,-1.8,-1.8,-12.1,,,,1.7,1019.3,47,3.5,8.47,8.7
108,서울,20141228,-0.8,-1.4,-6.8,,,,2.2,1011.4,64,7.5,2.93,0.3
108,서울,20141229,2.9,0.3,-1.5,,,,2.3,1004.3,73,5.8,4.98,3.4
108,서울,20141230,1.9,0.7,-4.9,,,,2.6,1006.5,63,0.3,8.22,7.6
108,서울,20141231,-1.9,0.2,-11.8,0.0,,,3.8,1007.6,47,4.1,8.49,6.7
108,서울,20150101,-7.7,-4.1,-18.8,,,,4.6,1013.6,41,0.8,9.79,8.9
108,서울,20150102,-6.0,-3.6,-16.1,,,,3.2,1014.6,46,1.9,9.07,7.6
108,서울,20150103,-2.7,-2.6,-10.5,,,,1.9,1012.7,56,3.9,8.66,7.9
108,서울,20150104,2.5,1.1,-2.5,0.0,,,2.0,1007.7,70,4.3,5.32,3.6
108,서울,20150105,3.7,1.1,-1.0,0.4,,,2.4,1006.2,73,7.1,6.48,4.4
108,서울,20150106,-3.2,0.6,-12.4,3.0,,,4.3,1006.4,52,2.6,10.47,9.2
108,서울,20150107,-5.5,-2.2,-19.4,,,,2.5,1012.0,33,0.3,10.12,9.2
108,서울,20150108,-5.1,-2.9,-15.4,,,,2.2,1015.2,46,0.0,10.09,9.2
108,서울,20150109,-2.1,-1.9,-9.4,,,,2.0,1014.4,58,0.6,8.74,9.1
108,서울,20150110,-0.3,-1.5,-8.2,,,,2.3,1012.8,57,0.6,9.41,9.1
108,서울,20150111,-0.4,0.3,-8.0,,,,3.6,1013.5,58,1.3,9.60,9.2
108,서울,20150112,-2.7,-1.9,-15.3,,,,1.8,1023.8,38,0.0,10.05,9.3
108,서울,20150113,0.2,-0.9,-12.6,,,,1.8,1023.3,40,5.4,8.14,5.8
108,서울,20150114,2.5,0.3,-9.5,,,,1.5,1016.1,41,9.0,3.36,0.3
108,서울,20150115,2.8,1.6,-6.1,,,,2.1,1011.7,54,2.6,8.47,7.2
108,서울,20150116,0.8,0.2,-3.5,0.3,,,4.0,1009.5,73,8.1,2.79,1.3
108,서울,20150117,-4.1,-1.3,-14.3,,,,3.8,1017.8,46,0.3,10.89,9.3
108,서울,20150118,-1.3,-1.5,-6.9,4.0,5.1,5.1,2.3,1011.5,68,7.6,5.06,1.5
108,서울,20150119,-0.1,0.2,-5.4,0.1,4.6,0.1,3.2,1012.2,68,1.6,7.52,7.4
108,서울,20150120,-0.9,-0.2,-9.0,,0.5,,1.9,1016.8,56,4.6,9.79,8.7
108,서울,20150121,2.6,0.8,-4.9,,,,2.0,1011.4,58,8.8,5.67,1.5
108,서울,20150122,3.1,1.2,-3.9,,,,1.5,1008.6,61,5.1,5.51,1.6
108,서울,20150123,1.2,0.5,-4.3,,,,2.6,1011.5,66,3.4,6.88,6.7
108,서울,20150124,3.7,2.1,-2.8,,,,1.8,1015.2,63,6.3,8.35,7.2
108,서울,20150125,3.0,0.7,-0.6,3.0,,,3.5,1013.1,78,9.5,2.08,0.0
108,서울,20150126,3.6,2.4,1.6,0.5,,,2.6,1009.4,88,8.4,3.06,1.1
108,서울,20150127,-3.6,1.0,-11.5,,,,3.7,1014.3,55,1.1,11.85,9.4
108,서울,20150128,-4.1,-0.6,-13.3,,,,2.3,1018.4,49,1.6,10.98,8.9
108,서울,20150129,-1.1,-0.5,-8.7,,,,2.3,1016.1,56,9.3,4.09,0.0
108,서울,20150130,-3.3,-0.4,-12.1,,,,3.8,1015.4,52,3.3,10.69,9.0
108,서울,20150131,-4.5,-1.2,-14.5,,,,2.6,1021.2,46,0.0,12.07,9.7
108,서울,20150201,-3.0,-0.5,-13.8,,,,1.9,1022.2,45,0.3,12.34,9.7
108,서울,20150202,-0.6,0.4,-11.0,,,,1.5,1020.9,47,2.4,10.21,7.6
108,서울,20150203,0.6,0.8,-8.1,,,,2.1,1018.0,55,3.9,10.30,9.1
108,서울,20150204,0.4,1.1,-6.2,,,,2.0,1012.1,65,3.4,9.31,7.9
108,서울,20150205,-0.1,1.2,-7.7,,,,3.0,1012.7,57,0.0,10.43,9.0
108,서울,20150206,0.4,1.4,-7.3,,,,2.2,1014.9,57,2.1,11.50,9.5
108,서울,20150207,1.2,1.0,-4.7,,,,2.6,1010.4,65,6.5,6.20,4.1
108,서울,20150208,-9.8,-2.8,-22.8,,,,5.3,1016.0,34,0.0,12.92,9.7
108,서울,20150209,-5.7,-3.2,-13.9,0.2,0.3,0.3,3.1,1015.9,55,3.4,10.34,7.3
108,서울,20150210,1.7,0.5,-3.5,,0.2,,2.8,1006.8,69,4.6,5.88,5.0
108,서울,20150211,2.7,2.5,-5.5,,,,2.5,1002.6,60,5.0,11.10,8.0
108,서울,20150212,-2.2,0.7,-15.5,,,,4.2,1004.1,37,0.0,13.40,9.7
108,서울,20150213,-1.6,0.6,-12.1,,,,3.1,1009.2,46,0.0,13.33,9.8
108,서울,20150214,2.0,-0.1,-2.5,,,,2.2,1010.4,73,6.5,3.13,0.3
108,서울,20150215,7.9,4.6,0.4,,,,2.9,1009.6,62,8.3,10.41,7.3
108,서울,20150216,5.0,3.2,3.7,10.5,,,3.5,1003.8,92,10.0,1.41,0.0
108,서울,20150217,1.9,1.8,-1.5,0.5,,,3.5,1005.8,79,9.4,4.86,2.4
108,서울,20150218,0.8,1.1,-3.7,0.0,,,2.5,1010.7,72,7.0,5.48,1.6
108,서울,20150219,2.2,3.0,-3.7,,,,1.6,1016.1,67,1.4,11.93,8.9
108,서울,20150220,5.2,4.7,-3.7,,,,2.0,1015.4,55,5.1,11.33,7.2
108,서울,20150221,5.7,4.7,1.8,8.0,,,3.4,1007.3,79,9.8,2.74,0.0
108,서울,20150222,3.5,5.3,-0.3,2.5,,,4.1,1006.2,78,6.3,7.29,4.4
108,서울,20150223,0.9,3.6,-6.1,,,,3.0,1009.7,60,2.9,12.64,8.0
108,서울,20150224,2.1,4.0,-5.3,,,,2.3,1008.6,60,2.9,13.75,9.3
108,서울,20150225,5.4,4.9,-6.0,0.5,,,2.9,1007.7,49,7.8,11.32,5.8
108,서울,20150226,1.2,5.2,-7.1,0.5,,,4.9,1008.9,57,4.6,12.37,9.1
108,서울,20150227,-1.3,2.8,-14.8,,,,3.2,1017.0,36,2.4,15.22,9.3
108,서울,20150228,2.7,2.2,-9.6,,,,2.0,1015.8,41,8.6,5.90,0.0
108,서울,20150301,2.4,3.4,-5.4,0.0,,,3.7,1009.0,57,6.1,9.47,5.5
108,서울,20150302,3.9,4.2,-8.1,,,,2.8,1008.5,44,1.6,15.50,10.3
108,서울,20150303,2.8,2.9,-3.0,5.5,,,3.4,1002.4,70,9.4,4.60,0.0
108,서울,20150304,-2.1,2.6,-13.1,,,,5.3,1010.9,43,0.8,16.79,10.8
108,서울,20150305,-0.3,2.8,-12.7,,,,1.9,1016.0,41,3.9,12.96,8.6
108,서울,20150306,2.9,4.1,-10.8,,,,2.3,1013.4,38,0.5,16.17,10.9
108,서울,20150307,4.2,4.8,-7.6,,,,2.3,1013.3,46,0.0,16.00,10.6
108,서울,20150308,7.7,6.2,-5.3,,,,1.8,1012.0,43,3.8,13.63,8.2
108,서울,20150309,2.2,5.6,-9.2,,,,5.4,1010.0,43,4.0,15.27,9.4
108,서울,20150310,-3.4,1.9,-18.5,,,,5.9,1013.9,31,0.0,18.52,11.0
108,서울,20150311,0.4,2.0,-10.3,,,,4.5,1009.3,45,1.4,12.06,10.0
108,서울,20150312,2.1,3.6,-10.1,,,,4.0,1008.9,41,2.1,17.66,11.1
108,서울,20150313,5.6,7.8,-7.3,0.1,,,3.0,1008.7,45,1.8,18.08,11.0
108,서울,20150314,4.3,5.5,-11.7,,,,2.3,1012.9,31,2.0,16.81,9.8
108,서울,20150315,5.5,5.7,-7.4,,,,2.2,1012.0,42,1.8,15.39,10.1
108,서울,20150316,9.8,8.8,-3.2,,,,2.0,1010.1,44,2.0,16.19,10.0
108,서울,20150317,10.7,9.0,0.9,0.0,,,1.8,1007.3,52,7.9,5.91,0.3
108,서울,20150318,10.7,8.4,3.3,1.5,,,4.0,1001.5,62,9.8,4.62,0.0
108,서울,20150319,12.4,13.0,1.9,,,,2.5,1003.5,51,2.6,16.82,10.6
108,서울,20150320,13.4,12.9,-5.3,,,,2.5,1007.0,33,4.8,15.98,8.4
108,서울,20150321,11.7,11.6,-5.1,,,,2.7,1005.5,31,0.5,14.97,8.3
108,서울,20150322,8.3,11.2,-9.2,,,,4.2,1009.8,33,0.0,18.36,11.1
108,서울,20150323,4.6,7.8,-14.4,,,,4.2,1015.1,24,0.4,19.17,11.5
108,서울,20150324,5.4,8.9,-11.2,,,,2.6,1020.2,33,0.0,19.59,11.6
108,서울,20150325,6.5,10.2,-5.7,,,,2.5,1023.8,46,0.0,18.79,11.5
108,서울,20150326,7.9,11.3,-3.4,,,,3.1,1022.6,48,0.0,19.14,11.6
108,서울,20150327,9.1,12.1,-2.3,,,,2.6,1015.8,51,0.0,18.41,11.3
108,서울,20150328,9.7,13.0,-7.0,,,,2.8,1008.0,35,3.3,17.90,10.3
108,서울,20150329,10.5,13.3,3.2,,,,2.5,1007.2,62,5.0,12.83,6.2
108,서울,20150330,13.2,14.8,3.5,,,,2.6,1007.9,57,2.0,17.94,10.8
108,서울,20150331,12.9,12.1,9.4,2.5,,,2.2,1004.7,81,8.9,3.09,0.0
108,서울,20150401,12.9,15.0,6.3,2.5,,,4.1,1005.1,68,7.1,14.44,5.3
108,서울,20150402,14.8,14.4,9.0,28.0,,,5.0,994.2,71,8.4,11.50,4.8
108,서울,20150403,10.6,12.5,7.6,3.5,,,2.8,996.3,83,6.1,7.42,2.4
108,서울,20150404,13.5,13.6,2.3,0.0,,,4.3,1003.5,48,8.0,12.62,5.5
108,서울,20150405,10.5,10.8,6.0,0.5,,,2.5,1003.7,75,10.0,2.89,0.0
108,서울,20150406,10.3,11.0,1.2,,,,2.7,1008.0,56,8.8,10.20,1.7
108,서울,20150407,8.4,11.6,0.9,0.0,,,2.6,1013.0,60,7.6,10.17,4.7
108,서울,20150408,8.3,9.6,-1.3,,,,2.9,1015.1,53,3.8,14.69,8.3
108,서울,20150409,9.6,11.8,-2.8,,,,2.3,1014.2,43,2.8,18.20,10.8
108,서울,20150410,11.6,13.3,-2.2,,,,2.8,1012.3,41,0.1,20.67,11.6
108,서울,20150411,13.5,15.0,-1.2,,,,2.5,1014.7,39,0.4,19.87,11.6
108,서울,20150412,14.9,13.6,-2.9,,,,2.9,1013.9,31,7.9,12.60,3.8
108,서울,20150413,12.0,14.7,1.9,6.5,,,5.9,1007.8,54,9.0,14.89,5.6
108,서울,20150414,6.9,9.8,5.3,10.5,,,2.7,998.5,90,10.0,5.33,0.0
108,서울,20150415,11.1,13.6,5.8,1.0,,,2.9,998.1,72,4.4,16.51,8.5
108,서울,20150416,9.9,8.7,4.4,7.0,,,3.6,997.9,70,4.6,3.64,1.1
108,서울,20150417,10.5,12.6,-1.7,,,,3.7,1006.2,45,0.3,22.45,12.1
108,서울,20150418,15.2,15.7,-3.3,0.0,,,1.9,1005.0,32,5.0,19.74,9.8
108,서울,20150419,14.5,15.1,8.8,12.0,,,3.7,997.0,75,9.9,5.15,0.0
108,서울,20150420,12.2,14.3,7.6,5.5,,,3.2,997.5,75,6.0,8.68,3.2
108,서울,20150421,14.0,15.8,0.1,,,,2.9,1005.2,46,1.8,22.93,12.5
108,서울,20150422,14.2,15.0,2.7,0.0,,,3.0,1008.0,47,2.8,19.32,11.2
108,서울,20150423,14.5,15.7,0.0,,,,3.5,1010.3,41,3.5,21.03,10.8
108,서울,20150424,15.7,18.5,-0.1,,,,3.2,1009.2,38,0.9,22.53,12.2
108,서울,20150425,15.9,19.0,-2.2,,,,2.7,1009.6,31,0.0,22.89,12.6
108,서울,20150426,17.3,19.7,1.5,,,,3.3,1008.2,38,0.0,20.92,11.7
108,서울,20150427,18.5,21.6,3.0,,,,2.8,1006.1,39,1.0,22.03,12.3
108,서울,20150428,20.3,23.0,4.8,0.0,,,2.1,1002.9,39,7.1,19.07,9.6
108,서울,20150429,17.0,17.4,12.9,3.5,,,2.9,1002.2,77,9.0,5.86,0.0
108,서울,20150430,21.2,23.9,11.5,,,,2.2,1002.7,57,2.8,21.60,12.3
108,서울,20150501,21.0,25.1,12.1,,,,2.5,1003.3,59,0.0,22.13,12.3
108,서울,20150502,20.7,23.7,13.3,0.5,,,2.1,1001.7,64,7.1,15.24,6.6
108,서울,20150503,18.3,19.7,16.6,3.5,,,2.1,997.2,90,8.9,5.26,0.3
108,서울,20150504,16.1,21.2,1.6,,,,4.2,998.9,46,1.6,24.18,12.4
108,서울,20150505,14.2,20.6,-1.1,,,,3.4,1001.3,38,0.1,25.05,12.9
108,서울,20150506,15.4,18.5,-0.5,,,,2.4,1001.6,36,6.8,16.16,6.6
108,서울,20150507,16.5,22.4,-0.3,,,,2.6,1002.3,36,6.0,18.90,9.2
108,서울,20150508,16.7,21.8,9.5,,,,2.5,1002.8,64,8.6,14.53,3.9
108,서울,20150509,17.6,25.1,8.2,,,,3.0,1002.7,55,4.6,21.61,10.6
108,서울,20150510,19.1,25.9,4.0,,,,2.3,1006.7,40,2.6,23.43,11.9
108,서울,20150511,18.4,23.3,10.3,14.0,,,3.0,999.2,62,8.0,13.34,3.8
108,서울,20150512,13.3,16.7,8.8,9.5,,,6.4,989.6,76,7.4,12.77,4.7
108,서울,20150513,17.4,19.3,8.6,0.0,,,5.3,993.6,57,1.8,23.36,12.4
108,서울,20150514,20.4,22.7,13.0,,,,3.3,996.7,64,4.8,19.15,8.7
108,서울,20150515,19.1,19.8,13.4,,,,2.7,998.7,71,6.3,10.61,3.6
108,서울,20150516,18.0,23.0,3.5,,,,3.0,1000.1,41,0.4,25.62,13.3
108,서울,20150517,18.6,22.6,2.4,,,,2.2,1000.5,40,4.8,21.24,13.0
108,서울,20150518,17.7,20.1,7.5,,,,3.2,994.9,54,8.4,13.57,2.8
108,서울,20150519,14.8,16.7,12.9,1.0,,,3.6,996.0,89,9.4,3.31,0.2
108,서울,20150520,16.3,22.1,7.6,,,,3.1,998.5,60,2.0,24.87,12.9
108,서울,20150521,18.7,25.0,7.1,,,,3.7,1003.2,50,2.5,24.60,12.4
108,서울,20150522,20.0,26.6,6.8,,,,2.9,1003.6,45,2.9,24.50,12.9
108,서울,20150523,20.6,26.2,4.4,,,,2.5,1001.0,39,1.9,23.67,12.3
108,서울,20150524,21.0,28.9,4.8,,,,2.4,998.5,37,0.0,25.64,13.5
108,서울,20150525,20.8,29.1,9.9,,,,2.7,998.9,53,0.0,24.39,13.4
108,서울,20150526,21.5,29.8,8.5,,,,2.7,1001.4,49,0.1,25.46,13.4
108,서울,20150527,23.2,31.0,3.5,,,,2.0,1000.0,33,2.0,25.76,13.5
108,서울,20150528,24.3,30.6,3.4,,,,2.2,998.7,27,2.8,23.30,12.3
108,서울,20150529,23.8,30.4,7.5,,,,2.5,997.2,37,7.3,18.44,8.1
108,서울,20150530,19.8,21.3,14.2,0.4,,,2.9,995.3,71,6.1,9.20,4.0
108,서울,20150531,22.1,29.7,10.1,,,,2.2,998.0,53,3.0,23.66,12.5
108,서울,20150601,21.7,26.9,8.2,,,,2.6,1000.0,45,5.6,20.01,12.0
108,서울,20150602,23.1,29.9,10.3,,,,2.7,997.9,47,7.8,21.87,12.5
108,서울,20150603,23.3,31.6,4.2,,,,3.8,997.4,33,2.6,26.58,13.2
108,서울,20150604,24.2,32.0,4.3,,,,2.6,999.4,29,4.6,,9.9
108,서울,20150605,19.1,,10.4,1.0,,,1.7,996.8,59,9.3,5.94,0.3
108,서울,20150606,22.4,29.8,10.9,,,,2.3,1001.9,50,3.5,23.09,11.0
108,서울,20150607,23.4,30.2,10.5,,,,2.3,1003.1,47,3.4,20.45,8.2
108,서울,20150608,22.4,28.3,12.5,,,,2.3,997.5,55,7.9,14.74,5.1
108,서울,20150609,22.2,27.9,15.0,,,,2.9,997.1,66,4.1,19.71,10.6
108,서울,20150610,25.3,33.9,13.9,,,,2.2,997.5,54,2.6,23.47,11.1
108,서울,20150611,24.6,27.9,15.1,7.5,,,2.8,991.9,60,7.3,11.53,4.2
108,서울,20150612,23.6,27.5,15.2,0.5,,,3.8,993.3,63,5.8,22.50,11.9
108,서울,20150613,24.7,26.8,16.6,0.5,,,3.2,994.9,62,7.1,16.79,8.5
108,서울,20150614,22.8,26.6,16.6,15.5,,,2.7,997.5,70,5.3,19.52,8.5
108,서울,20150615,24.2,26.4,16.9,,,,2.2,997.1,66,6.3,18.62,9.2
108,서울,20150616,25.0,28.8,17.7,,,,2.4,995.1,66,4.6,21.08,9.8
108,서울,20150617,23.4,26.2,17.9,9.5,,,2.6,994.5,73,5.4,15.34,7.1
108,서울,20150618,24.8,25.7,15.5,3.0,,,2.7,995.9,59,7.1,20.21,8.9
108,서울,20150619,24.5,25.6,15.3,,,,2.9,998.2,58,5.8,18.87,9.2
108,서울,20150620,19.6,20.5,18.0,44.5,,,1.8,999.1,91,7.5,3.25,0.0
108,서울,20150621,22.4,25.5,15.6,,,,2.0,999.9,69,0.9,23.21,12.8
108,서울,20150622,24.0,26.5,15.4,,,,2.4,999.9,60,3.8,21.88,11.3
108,서울,20150623,24.7,27.4,17.0,,,,2.3,1000.6,64,2.9,20.76,11.7
108,서울,20150624,25.7,27.6,16.5,,,,2.5,998.6,58,6.1,18.02,8.6
108,서울,20150625,24.8,27.3,17.4,2.0,,,2.1,993.4,65,8.9,11.93,2.4
108,서울,20150626,21.0,22.6,16.2,12.5,,,3.3,988.4,76,9.6,10.37,0.3
108,서울,20150627,25.2,27.5,15.0,,,,2.2,996.1,55,3.1,26.17,12.6
108,서울,20150628,25.4,28.3,17.3,,,,2.6,999.3,62,3.0,23.32,13.0
108,서울,20150629,25.7,29.7,17.3,0.0,,,2.8,996.8,62,6.8,22.50,11.4
108,서울,20150630,24.4,25.0,18.3,2.5,,,1.7,988.7,70,9.1,8.49,2.8
108,서울,20150701,23.7,28.3,16.5,0.5,,,3.8,985.8,66,4.4,23.03,11.7
108,서울,20150702,23.7,28.3,15.5,,,,4.0,991.2,65,4.6,20.63,11.1
108,서울,20150703,23.3,28.2,15.1,,,,3.0,995.4,63,2.1,22.48,11.1
108,서울,20150704,24.1,29.7,14.0,,,,2.2,999.1,56,1.9,20.86,10.9
108,서울,20150705,24.2,27.7,14.9,,,,2.3,1000.9,57,5.1,18.23,9.7
108,서울,20150706,25.3,30.9,14.7,,,,2.2,1001.1,54,3.9,20.44,9.9
108,서울,20150707,25.6,29.7,14.7,,,,2.0,1000.1,52,7.6,14.80,5.5
108,서울,20150708,23.4,26.1,17.4,0.5,,,4.0,1001.6,70,9.4,12.41,1.3
108,서울,20150709,26.5,29.3,18.2,,,,2.9,1004.2,61,6.8,14.10,4.5
108,서울,20150710,29.2,33.2,20.3,,,,1.9,1002.9,61,5.6,17.95,8.7
108,서울,20150711,30.4,34.9,21.4,0.0,,,2.1,999.0,60,7.5,17.99,9.9
108,서울,20150712,24.8,25.9,23.7,29.0,,,4.0,986.0,94,10.0,4.84,0.0
108,서울,20150713,23.1,23.6,21.4,10.0,,,5.2,983.3,91,9.5,3.52,0.1
108,서울,20150714,26.1,27.0,20.4,,,,3.5,993.3,72,5.0,20.45,10.1
108,서울,20150715,27.9,28.7,18.5,,,,2.9,996.4,59,3.3,19.53,11.4
108,서울,20150716,24.7,27.8,13.8,,,,5.0,997.4,51,3.9,20.99,11.2
108,서울,20150717,23.6,26.8,12.2,,,,3.6,996.5,50,6.1,18.65,8.1
108,서울,20150718,24.3,27.7,16.5,0.5,,,2.2,999.2,64,9.9,8.93,1.1
108,서울,20150719,25.1,26.2,20.5,5.0,,,1.8,1000.9,77,8.6,12.69,3.4
108,서울,20150720,27.5,27.2,21.7,,,,2.4,998.9,71,8.5,10.48,1.7
108,서울,20150721,27.0,27.2,23.4,11.0,,,1.6,996.7,82,9.5,7.53,0.3
108,서울,20150722,27.7,28.6,23.2,1.0,,,1.8,996.0,77,8.5,8.63,2.2
108,서울,20150723,26.9,27.5,23.1,16.0,,,2.1,996.7,81,9.5,8.55,2.3
108,서울,20150724,24.7,26.0,24.1,26.5,,,2.0,994.8,97,10.0,3.79,0.0
108,서울,20150725,25.0,25.4,24.0,80.0,,,3.2,995.7,95,10.0,1.93,0.0
108,서울,20150726,26.0,25.4,23.1,40.5,,,2.6,998.0,86,8.4,14.11,4.3
108,서울,20150727,26.2,25.5,23.5,1.5,,,2.3,998.2,86,8.4,9.43,3.6
108,서울,20150728,27.7,28.8,22.4,0.0,,,2.7,997.9,74,7.3,15.95,7.2
108,서울,20150729,26.7,26.2,23.4,4.0,,,2.6,996.4,83,8.4,5.49,0.2
